timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1597166940793,4,comment book,200,,sendComment 1-1,text,true,,4112,415,1,1,http://localhost:8080/guestbook.html,4,0,0
1597166940797,2,service guestbook,200,,sendComment 1-1,text,true,,8367,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166940800,1,comment dropping,200,,sendComment 1-1,text,true,,274,781,1,1,http://localhost:8080/service/guestbook,1,0,0
1597166940802,2,service\guestbook,200,,sendComment 1-1,text,true,,8498,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166940804,1,Debug Sampler,200,OK,sendComment 1-1,text,true,,412,0,1,1,null,0,0,0
1597166941056,0,Samper for timer,200,OK,sendComment 1-1,text,true,,389,0,1,1,null,0,0,0
1597166941056,5,home-page,200,,sendComment 1-1,text,true,,22628,413,1,1,http://localhost:8080/index.html,5,0,1
1597166941061,3,clients,200,,sendComment 1-1,text,true,,6135,411,1,1,http://localhost:8080/clients.html,3,0,0
1597166941065,3,comment book,200,,sendComment 1-1,text,true,,4112,415,1,1,http://localhost:8080/guestbook.html,3,0,0
1597166941068,3,service guestbook,200,,sendComment 1-1,text,true,,8498,319,1,1,http://localhost:8080/service/guestbook,3,0,0
1597166941071,2,comment dropping,200,,sendComment 1-1,text,true,,274,607,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166941073,2,service\guestbook,200,,sendComment 1-1,text,true,,8569,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166941075,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,372,0,1,1,null,0,0,0
1597166941326,0,Samper for timer,200,OK,sendComment 1-1,text,true,,386,0,1,1,null,0,0,0
1597166941326,4,home-page,200,,sendComment 1-1,text,true,,22628,413,1,1,http://localhost:8080/index.html,4,0,1
1597166941330,4,clients,200,,sendComment 1-1,text,true,,6135,411,1,1,http://localhost:8080/clients.html,4,0,0
1597166941334,4,comment book,200,,sendComment 1-1,text,true,,4112,415,1,1,http://localhost:8080/guestbook.html,4,0,0
1597166941338,2,service guestbook,200,,sendComment 1-1,text,true,,8569,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166941340,2,comment dropping,200,,sendComment 1-1,text,true,,274,725,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166941342,2,service\guestbook,200,,sendComment 1-1,text,true,,8680,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166941344,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,401,0,1,1,null,0,0,0
1597166941597,0,Samper for timer,200,OK,sendComment 1-1,text,true,,381,0,1,1,null,0,0,0
1597166941597,8,home-page,200,,sendComment 1-1,text,true,,22628,413,1,1,http://localhost:8080/index.html,8,0,1
1597166941606,6,clients,200,,sendComment 1-1,text,true,,6135,411,1,1,http://localhost:8080/clients.html,6,0,0
1597166941612,7,comment book,200,,sendComment 1-1,text,true,,4112,415,1,1,http://localhost:8080/guestbook.html,7,0,0
1597166941619,4,service guestbook,200,,sendComment 1-1,text,true,,8680,319,1,1,http://localhost:8080/service/guestbook,4,0,0
1597166941623,3,comment dropping,200,,sendComment 1-1,text,true,,274,634,1,1,http://localhost:8080/service/guestbook,3,0,0
1597166941626,4,service\guestbook,200,,sendComment 1-1,text,true,,8760,319,1,1,http://localhost:8080/service/guestbook,4,0,0
1597166941631,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,390,0,1,1,null,0,0,0
1597166941882,0,Samper for timer,200,OK,sendComment 1-1,text,true,,423,0,1,1,null,0,0,0
1597166941882,4,home-page,200,,sendComment 1-1,text,true,,22628,413,1,1,http://localhost:8080/index.html,4,0,1
1597166941887,3,clients,200,,sendComment 1-1,text,true,,6135,411,1,1,http://localhost:8080/clients.html,3,0,0
1597166941891,3,comment book,200,,sendComment 1-1,text,true,,4112,415,1,1,http://localhost:8080/guestbook.html,3,0,0
1597166941894,3,service guestbook,200,,sendComment 1-1,text,true,,8760,319,1,1,http://localhost:8080/service/guestbook,3,0,0
1597166941897,2,comment dropping,200,,sendComment 1-1,text,true,,274,714,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166941899,2,service\guestbook,200,,sendComment 1-1,text,true,,8868,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166941901,1,Debug Sampler,200,OK,sendComment 1-1,text,true,,388,0,1,1,null,0,0,0
1597166942153,0,Samper for timer,200,OK,sendComment 1-1,text,true,,365,0,1,1,null,0,0,0
1597166942153,5,home-page,200,,sendComment 1-1,text,true,,22628,413,1,1,http://localhost:8080/index.html,5,0,1
1597166942158,4,clients,200,,sendComment 1-1,text,true,,6135,411,1,1,http://localhost:8080/clients.html,4,0,0
1597166942162,4,comment book,200,,sendComment 1-1,text,true,,4112,415,1,1,http://localhost:8080/guestbook.html,4,0,0
1597166942166,2,service guestbook,200,,sendComment 1-1,text,true,,8868,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166942168,2,comment dropping,200,,sendComment 1-1,text,true,,274,599,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166942170,2,service\guestbook,200,,sendComment 1-1,text,true,,8935,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166942173,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,366,0,1,1,null,0,0,0
1597166942424,0,Samper for timer,200,OK,sendComment 1-1,text,true,,380,0,1,1,null,0,0,0
1597166942425,6,home-page,200,,sendComment 1-1,text,true,,22628,413,1,1,http://localhost:8080/index.html,5,0,1
1597166942431,3,clients,200,,sendComment 1-1,text,true,,6135,411,1,1,http://localhost:8080/clients.html,3,0,0
1597166942434,4,comment book,200,,sendComment 1-1,text,true,,4112,415,1,1,http://localhost:8080/guestbook.html,4,0,0
1597166942438,2,service guestbook,200,,sendComment 1-1,text,true,,8935,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166942440,2,comment dropping,200,,sendComment 1-1,text,true,,274,693,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166942442,2,service\guestbook,200,,sendComment 1-1,text,true,,9034,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166942444,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,387,0,1,1,null,0,0,0
1597166942696,0,Samper for timer,200,OK,sendComment 1-1,text,true,,367,0,1,1,null,0,0,0
1597166942697,4,home-page,200,,sendComment 1-1,text,true,,22628,413,1,1,http://localhost:8080/index.html,4,0,0
1597166942701,4,clients,200,,sendComment 1-1,text,true,,6135,411,1,1,http://localhost:8080/clients.html,4,0,0
1597166942705,3,comment book,200,,sendComment 1-1,text,true,,4112,415,1,1,http://localhost:8080/guestbook.html,3,0,0
1597166942709,2,service guestbook,200,,sendComment 1-1,text,true,,9034,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166942711,2,comment dropping,200,,sendComment 1-1,text,true,,274,558,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166942713,2,service\guestbook,200,,sendComment 1-1,text,true,,9086,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166942715,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,358,0,1,1,null,0,0,0
1597166942967,0,Samper for timer,200,OK,sendComment 1-1,text,true,,391,0,1,1,null,0,0,0
1597166942967,5,home-page,200,,sendComment 1-1,text,true,,22628,413,1,1,http://localhost:8080/index.html,4,0,1
1597166942972,4,clients,200,,sendComment 1-1,text,true,,6135,411,1,1,http://localhost:8080/clients.html,4,0,0
1597166942982,5,comment book,200,,sendComment 1-1,text,true,,4112,415,1,1,http://localhost:8080/guestbook.html,5,0,0
1597166942988,3,service guestbook,200,,sendComment 1-1,text,true,,9086,319,1,1,http://localhost:8080/service/guestbook,3,0,0
1597166942991,6,comment dropping,500,,sendComment 1-1,text,false,,1186,866,1,1,http://localhost:8080/service/guestbook,5,0,0
1597166942997,3,service\guestbook,200,,sendComment 1-1,text,false,"Test failed: text expected to contain /<b>Центральный банк Российской Федерации</b>: 'Рекомендую, это лучшая компания на свете'<br>/",9086,319,1,1,http://localhost:8080/service/guestbook,3,0,1
1597166943001,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,443,0,1,1,null,0,0,0
1597166943001,0,Samper for timer,200,OK,sendComment 1-1,text,true,,419,0,1,1,null,0,0,0
1597166943001,5,home-page,200,,sendComment 1-1,text,true,,22628,413,1,1,http://localhost:8080/index.html,4,0,1
1597166943006,3,clients,200,,sendComment 1-1,text,true,,6135,411,1,1,http://localhost:8080/clients.html,3,0,0
1597166943010,3,comment book,200,,sendComment 1-1,text,true,,4112,415,1,1,http://localhost:8080/guestbook.html,3,0,0
1597166943013,3,service guestbook,200,,sendComment 1-1,text,true,,9086,319,1,1,http://localhost:8080/service/guestbook,3,0,0
1597166943016,2,comment dropping,200,,sendComment 1-1,text,true,,274,587,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166943018,2,service\guestbook,200,,sendComment 1-1,text,true,,9149,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166943020,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,362,0,1,1,null,0,0,0
1597166943271,0,Samper for timer,200,OK,sendComment 1-1,text,true,,376,0,1,1,null,0,0,0
1597166943272,4,home-page,200,,sendComment 1-1,text,true,,22628,413,1,1,http://localhost:8080/index.html,4,0,0
1597166943276,6,clients,200,,sendComment 1-1,text,true,,6135,411,1,1,http://localhost:8080/clients.html,6,0,0
1597166943283,6,comment book,200,,sendComment 1-1,text,true,,4112,415,1,1,http://localhost:8080/guestbook.html,6,0,0
1597166943289,4,service guestbook,200,,sendComment 1-1,text,true,,9149,319,1,1,http://localhost:8080/service/guestbook,4,0,0
1597166943294,10,comment dropping,500,,sendComment 1-1,text,false,,1166,810,1,1,http://localhost:8080/service/guestbook,9,0,0
1597166943305,5,service\guestbook,200,,sendComment 1-1,text,false,Test failed: text expected to contain /<b>Центральный банк Российской Федерации</b>: 'Благодарю за отличную работу!'<br>/,9149,319,1,1,http://localhost:8080/service/guestbook,5,0,1
1597166943311,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,432,0,1,1,null,0,0,0
1597166943564,0,Samper for timer,200,OK,sendComment 1-1,text,true,,411,0,1,1,null,0,0,0
1597166943564,4,home-page,200,,sendComment 1-1,text,true,,22628,413,1,1,http://localhost:8080/index.html,4,0,0
1597166943569,3,clients,200,,sendComment 1-1,text,true,,6135,411,1,1,http://localhost:8080/clients.html,3,0,0
1597166943572,3,comment book,200,,sendComment 1-1,text,true,,4112,415,1,1,http://localhost:8080/guestbook.html,3,0,0
1597166943576,2,service guestbook,200,,sendComment 1-1,text,true,,9149,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166943578,2,comment dropping,200,,sendComment 1-1,text,true,,274,566,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166943580,2,service\guestbook,200,,sendComment 1-1,text,true,,9205,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166943582,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,364,0,1,1,null,0,0,0
1597166943833,0,Samper for timer,200,OK,sendComment 1-1,text,true,,397,0,1,1,null,0,0,0
1597166943834,4,home-page,200,,sendComment 1-1,text,true,,22628,413,1,1,http://localhost:8080/index.html,4,0,0
1597166943838,4,clients,200,,sendComment 1-1,text,true,,6135,411,1,1,http://localhost:8080/clients.html,4,0,0
1597166943843,4,comment book,200,,sendComment 1-1,text,true,,4112,415,1,1,http://localhost:8080/guestbook.html,4,0,0
1597166943848,2,service guestbook,200,,sendComment 1-1,text,true,,9205,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166943851,2,comment dropping,200,,sendComment 1-1,text,true,,274,744,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166943853,3,service\guestbook,200,,sendComment 1-1,text,true,,9323,319,1,1,http://localhost:8080/service/guestbook,3,0,0
1597166943856,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,398,0,1,1,null,0,0,0
1597166944107,0,Samper for timer,200,OK,sendComment 1-1,text,true,,375,0,1,1,null,0,0,0
1597166944108,5,home-page,200,,sendComment 1-1,text,true,,22628,413,1,1,http://localhost:8080/index.html,5,0,1
1597166944113,3,clients,200,,sendComment 1-1,text,true,,6135,411,1,1,http://localhost:8080/clients.html,3,0,0
1597166944117,3,comment book,200,,sendComment 1-1,text,true,,4112,415,1,1,http://localhost:8080/guestbook.html,3,0,0
1597166944121,2,service guestbook,200,,sendComment 1-1,text,true,,9323,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166944123,2,comment dropping,200,,sendComment 1-1,text,true,,274,588,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166944125,2,service\guestbook,200,,sendComment 1-1,text,true,,9387,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166944128,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,364,0,1,1,null,0,0,0
1597166944379,0,Samper for timer,200,OK,sendComment 1-1,text,true,,378,0,1,1,null,0,0,0
1597166944379,4,home-page,200,,sendComment 1-1,text,true,,22628,413,1,1,http://localhost:8080/index.html,4,0,1
1597166944384,3,clients,200,,sendComment 1-1,text,true,,6135,411,1,1,http://localhost:8080/clients.html,3,0,0
1597166944388,3,comment book,200,,sendComment 1-1,text,true,,4112,415,1,1,http://localhost:8080/guestbook.html,3,0,0
1597166944391,2,service guestbook,200,,sendComment 1-1,text,true,,9387,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166944394,1,comment dropping,200,,sendComment 1-1,text,true,,274,725,1,1,http://localhost:8080/service/guestbook,1,0,0
1597166944395,2,service\guestbook,200,,sendComment 1-1,text,true,,9498,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166944398,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,401,0,1,1,null,0,0,0
1597166944650,0,Samper for timer,200,OK,sendComment 1-1,text,true,,381,0,1,1,null,0,0,0
1597166944650,4,home-page,200,,sendComment 1-1,text,true,,22628,413,1,1,http://localhost:8080/index.html,4,0,1
1597166944655,3,clients,200,,sendComment 1-1,text,true,,6135,411,1,1,http://localhost:8080/clients.html,3,0,0
1597166944659,4,comment book,200,,sendComment 1-1,text,true,,4112,415,1,1,http://localhost:8080/guestbook.html,4,0,0
1597166944663,2,service guestbook,200,,sendComment 1-1,text,true,,9498,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166944666,1,comment dropping,200,,sendComment 1-1,text,true,,274,576,1,1,http://localhost:8080/service/guestbook,1,0,0
1597166944668,2,service\guestbook,200,,sendComment 1-1,text,true,,9556,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166944670,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,364,0,1,1,null,0,0,0
1597166944921,1,Samper for timer,200,OK,sendComment 1-1,text,true,,397,0,1,1,null,0,0,0
1597166944922,5,home-page,200,,sendComment 1-1,text,true,,22628,413,1,1,http://localhost:8080/index.html,5,0,1
1597166944928,3,clients,200,,sendComment 1-1,text,true,,6135,411,1,1,http://localhost:8080/clients.html,3,0,0
1597166944932,3,comment book,200,,sendComment 1-1,text,true,,4112,415,1,1,http://localhost:8080/guestbook.html,3,0,0
1597166944936,2,service guestbook,200,,sendComment 1-1,text,true,,9556,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166944938,2,comment dropping,200,,sendComment 1-1,text,true,,274,702,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166944940,2,service\guestbook,200,,sendComment 1-1,text,true,,9660,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166944943,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,384,0,1,1,null,0,0,0
1597166945193,0,Samper for timer,200,OK,sendComment 1-1,text,true,,361,0,1,1,null,0,0,0
1597166945194,4,home-page,200,,sendComment 1-1,text,true,,22628,413,1,1,http://localhost:8080/index.html,4,0,0
1597166945198,4,clients,200,,sendComment 1-1,text,true,,6135,411,1,1,http://localhost:8080/clients.html,4,0,0
1597166945203,3,comment book,200,,sendComment 1-1,text,true,,4112,415,1,1,http://localhost:8080/guestbook.html,3,0,0
1597166945207,2,service guestbook,200,,sendComment 1-1,text,true,,9660,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166945209,2,comment dropping,200,,sendComment 1-1,text,true,,274,623,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166945211,3,service\guestbook,200,,sendComment 1-1,text,true,,9735,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166945214,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,374,0,1,1,null,0,0,0
1597166945466,0,Samper for timer,200,OK,sendComment 1-1,text,true,,388,0,1,1,null,0,0,0
1597166945468,15,home-page,200,,sendComment 1-1,text,true,,22628,413,1,1,http://localhost:8080/index.html,14,0,2
1597166945483,19,clients,200,,sendComment 1-1,text,true,,6135,411,1,1,http://localhost:8080/clients.html,19,0,0
1597166945504,17,comment book,200,,sendComment 1-1,text,true,,4112,415,1,1,http://localhost:8080/guestbook.html,17,0,0
1597166945522,5,service guestbook,200,,sendComment 1-1,text,true,,9735,319,1,1,http://localhost:8080/service/guestbook,5,0,0
1597166945527,3,comment dropping,200,,sendComment 1-1,text,true,,274,725,1,1,http://localhost:8080/service/guestbook,3,0,0
1597166945530,3,service\guestbook,200,,sendComment 1-1,text,true,,9846,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166945533,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,401,0,1,1,null,0,0,0
1597166945534,0,Samper for timer,200,OK,sendComment 1-1,text,true,,381,0,1,1,null,0,0,0
1597166945535,8,home-page,200,,sendComment 1-1,text,true,,22628,413,1,1,http://localhost:8080/index.html,8,0,1
1597166945544,5,clients,200,,sendComment 1-1,text,true,,6135,411,1,1,http://localhost:8080/clients.html,5,0,0
1597166945550,6,comment book,200,,sendComment 1-1,text,true,,4112,415,1,1,http://localhost:8080/guestbook.html,6,0,0
1597166945556,3,service guestbook,200,,sendComment 1-1,text,true,,9846,319,1,1,http://localhost:8080/service/guestbook,3,0,0
1597166945559,2,comment dropping,200,,sendComment 1-1,text,true,,274,547,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166945562,2,service\guestbook,200,,sendComment 1-1,text,true,,9895,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166945564,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,356,0,1,1,null,0,0,0
1597166945815,0,Samper for timer,200,OK,sendComment 1-1,text,true,,389,0,1,1,null,0,0,0
1597166945815,5,home-page,200,,sendComment 1-1,text,true,,22628,413,1,1,http://localhost:8080/index.html,4,0,1
1597166945820,3,clients,200,,sendComment 1-1,text,true,,6135,411,1,1,http://localhost:8080/clients.html,3,0,0
1597166945824,3,comment book,200,,sendComment 1-1,text,true,,4112,415,1,1,http://localhost:8080/guestbook.html,3,0,0
1597166945827,2,service guestbook,200,,sendComment 1-1,text,true,,9895,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166945829,2,comment dropping,200,,sendComment 1-1,text,true,,274,701,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166945831,2,service\guestbook,200,,sendComment 1-1,text,true,,9998,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166945834,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,382,0,1,1,null,0,0,0
1597166946085,0,Samper for timer,200,OK,sendComment 1-1,text,true,,359,0,1,1,null,0,0,0
1597166946085,5,home-page,200,,sendComment 1-1,text,true,,22628,413,1,1,http://localhost:8080/index.html,5,0,1
1597166946090,3,clients,200,,sendComment 1-1,text,true,,6135,411,1,1,http://localhost:8080/clients.html,3,0,0
1597166946093,4,comment book,200,,sendComment 1-1,text,true,,4112,415,1,1,http://localhost:8080/guestbook.html,4,0,0
1597166946097,2,service guestbook,200,,sendComment 1-1,text,true,,9998,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166946099,2,comment dropping,200,,sendComment 1-1,text,true,,274,576,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166946101,3,service\guestbook,200,,sendComment 1-1,text,true,,10058,319,1,1,http://localhost:8080/service/guestbook,3,0,0
1597166946104,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,360,0,1,1,null,0,0,0
1597166946356,0,Samper for timer,200,OK,sendComment 1-1,text,true,,374,0,1,1,null,0,0,0
1597166946356,4,home-page,200,,sendComment 1-1,text,true,,22628,413,1,1,http://localhost:8080/index.html,4,0,1
1597166946361,3,clients,200,,sendComment 1-1,text,true,,6135,411,1,1,http://localhost:8080/clients.html,3,0,0
1597166946364,4,comment book,200,,sendComment 1-1,text,true,,4112,415,1,1,http://localhost:8080/guestbook.html,4,0,0
1597166946368,2,service guestbook,200,,sendComment 1-1,text,true,,10058,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166946371,2,comment dropping,200,,sendComment 1-1,text,true,,274,745,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166946373,2,service\guestbook,200,,sendComment 1-1,text,true,,10177,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166946375,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,411,0,1,1,null,0,0,0
1597166946626,0,Samper for timer,200,OK,sendComment 1-1,text,true,,391,0,1,1,null,0,0,0
1597166946626,5,home-page,200,,sendComment 1-1,text,true,,22628,413,1,1,http://localhost:8080/index.html,5,0,1
1597166946631,4,clients,200,,sendComment 1-1,text,true,,6135,411,1,1,http://localhost:8080/clients.html,4,0,0
1597166946635,6,comment book,200,,sendComment 1-1,text,true,,4112,415,1,1,http://localhost:8080/guestbook.html,6,0,0
1597166946641,3,service guestbook,200,,sendComment 1-1,text,true,,10177,319,1,1,http://localhost:8080/service/guestbook,3,0,0
1597166946644,2,comment dropping,200,,sendComment 1-1,text,true,,274,614,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166946646,3,service\guestbook,200,,sendComment 1-1,text,true,,10249,319,1,1,http://localhost:8080/service/guestbook,3,0,0
1597166946653,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,380,0,1,1,null,0,0,0
1597166946904,0,Samper for timer,200,OK,sendComment 1-1,text,true,,413,0,1,1,null,0,0,0
1597166946905,4,home-page,200,,sendComment 1-1,text,true,,22628,413,1,1,http://localhost:8080/index.html,4,0,0
1597166946910,3,clients,200,,sendComment 1-1,text,true,,6135,411,1,1,http://localhost:8080/clients.html,3,0,0
1597166946914,4,comment book,200,,sendComment 1-1,text,true,,4112,415,1,1,http://localhost:8080/guestbook.html,4,0,0
1597166946918,3,service guestbook,200,,sendComment 1-1,text,true,,10249,319,1,1,http://localhost:8080/service/guestbook,3,0,0
1597166946921,2,comment dropping,200,,sendComment 1-1,text,true,,274,725,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166946924,2,service\guestbook,200,,sendComment 1-1,text,true,,10361,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166946926,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,390,0,1,1,null,0,0,0
1597166947178,0,Samper for timer,200,OK,sendComment 1-1,text,true,,367,0,1,1,null,0,0,0
1597166947179,5,home-page,200,,sendComment 1-1,text,true,,22628,413,1,1,http://localhost:8080/index.html,5,0,0
1597166947185,5,clients,200,,sendComment 1-1,text,true,,6135,411,1,1,http://localhost:8080/clients.html,5,0,0
1597166947190,4,comment book,200,,sendComment 1-1,text,true,,4112,415,1,1,http://localhost:8080/guestbook.html,4,0,0
1597166947195,2,service guestbook,200,,sendComment 1-1,text,true,,10361,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166947198,1,comment dropping,200,,sendComment 1-1,text,true,,274,588,1,1,http://localhost:8080/service/guestbook,1,0,0
1597166947200,2,service\guestbook,200,,sendComment 1-1,text,true,,10425,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166947202,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,364,0,1,1,null,0,0,0
1597166947453,1,Samper for timer,200,OK,sendComment 1-1,text,true,,378,0,1,1,null,0,0,0
1597166947454,5,home-page,200,,sendComment 1-1,text,true,,22628,413,1,1,http://localhost:8080/index.html,5,0,1
1597166947459,4,clients,200,,sendComment 1-1,text,true,,6135,411,1,1,http://localhost:8080/clients.html,4,0,0
1597166947463,4,comment book,200,,sendComment 1-1,text,true,,4112,415,1,1,http://localhost:8080/guestbook.html,4,0,0
1597166947467,2,service guestbook,200,,sendComment 1-1,text,true,,10425,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166947470,2,comment dropping,200,,sendComment 1-1,text,true,,274,725,1,1,http://localhost:8080/service/guestbook,1,0,0
1597166947472,2,service\guestbook,200,,sendComment 1-1,text,true,,10536,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166947474,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,401,0,1,1,null,0,0,0
1597166947726,0,Samper for timer,200,OK,sendComment 1-1,text,true,,381,0,1,1,null,0,0,0
1597166947727,4,home-page,200,,sendComment 1-1,text,true,,22628,413,1,1,http://localhost:8080/index.html,4,0,0
1597166947731,3,clients,200,,sendComment 1-1,text,true,,6135,411,1,1,http://localhost:8080/clients.html,3,0,0
1597166947735,3,comment book,200,,sendComment 1-1,text,true,,4112,415,1,1,http://localhost:8080/guestbook.html,3,0,0
1597166947739,2,service guestbook,200,,sendComment 1-1,text,true,,10536,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166947741,2,comment dropping,200,,sendComment 1-1,text,true,,274,558,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166947743,2,service\guestbook,200,,sendComment 1-1,text,true,,10588,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166947745,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,358,0,1,1,null,0,0,0
1597166947997,0,Samper for timer,200,OK,sendComment 1-1,text,true,,391,0,1,1,null,0,0,0
1597166947997,4,home-page,200,,sendComment 1-1,text,true,,22628,413,1,1,http://localhost:8080/index.html,4,0,1
1597166948002,3,clients,200,,sendComment 1-1,text,true,,6135,411,1,1,http://localhost:8080/clients.html,3,0,0
1597166948006,4,comment book,200,,sendComment 1-1,text,true,,4112,415,1,1,http://localhost:8080/guestbook.html,4,0,0
1597166948011,2,service guestbook,200,,sendComment 1-1,text,true,,10588,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166948013,2,comment dropping,200,,sendComment 1-1,text,true,,274,713,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166948015,3,service\guestbook,200,,sendComment 1-1,text,true,,10695,319,1,1,http://localhost:8080/service/guestbook,3,0,0
1597166948018,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,386,0,1,1,null,0,0,0
1597166948018,0,Samper for timer,200,OK,sendComment 1-1,text,true,,363,0,1,1,null,0,0,0
1597166948018,5,home-page,200,,sendComment 1-1,text,true,,22628,413,1,1,http://localhost:8080/index.html,5,0,1
1597166948024,3,clients,200,,sendComment 1-1,text,true,,6135,411,1,1,http://localhost:8080/clients.html,3,0,0
1597166948028,4,comment book,200,,sendComment 1-1,text,true,,4112,415,1,1,http://localhost:8080/guestbook.html,4,0,0
1597166948032,3,service guestbook,200,,sendComment 1-1,text,true,,10695,319,1,1,http://localhost:8080/service/guestbook,3,0,0
1597166948035,2,comment dropping,200,,sendComment 1-1,text,true,,274,623,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166948037,2,service\guestbook,200,,sendComment 1-1,text,true,,10770,319,1,1,http://localhost:8080/service/guestbook,2,0,0
1597166948040,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,374,0,1,1,null,0,0,0
1597166948291,1,Samper for timer,200,OK,sendComment 1-1,text,true,,388,0,1,1,null,0,0,0
1597166948292,4,home-page,200,,sendComment 1-1,text,true,,22628,413,1,1,http://localhost:8080/index.html,4,0,1
